row_id,drink,date_modified,id_drink,alcoholic,category,drink_thumb,glass,iba,video,ingredient_number,ingredient,measure
142,Black Russian,9/2/17 16:54,11102,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/2k5gbb1504367689.jpg,Old-fashioned glass,Contemporary Classics,NA,1,Coffee liqueur,3/4 oz
142,Black Russian,9/2/17 16:54,11102,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/2k5gbb1504367689.jpg,Old-fashioned glass,Contemporary Classics,NA,2,Vodka,1 1/2 oz
143,Black and Brown,8/31/16 19:41,16403,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/wwuvxv1472668899.jpg,Beer pilsner,NA,NA,1,Guinness stout,2-Jan
143,Black and Brown,8/31/16 19:41,16403,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/wwuvxv1472668899.jpg,Beer pilsner,NA,NA,2,Root beer,2-Jan
144,Blackthorn,9/2/15 16:57,11106,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg,Cocktail glass,NA,NA,1,Sweet Vermouth,1 oz
144,Blackthorn,9/2/15 16:57,11106,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg,Cocktail glass,NA,NA,2,Sloe gin,1 1/2 oz
144,Blackthorn,9/2/15 16:57,11106,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg,Cocktail glass,NA,NA,3,Lemon peel,1 twist of
145,Bleeding Surgeon,9/1/16 9:38,16295,Alcoholic,Soft Drink / Soda,http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg,Collins glass,NA,NA,1,Dark rum,1 shot
145,Bleeding Surgeon,9/1/16 9:38,16295,Alcoholic,Soft Drink / Soda,http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg,Collins glass,NA,NA,2,Orange,1 slice
145,Bleeding Surgeon,9/1/16 9:38,16295,Alcoholic,Soft Drink / Soda,http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg,Collins glass,NA,NA,3,Surge,1/2 glass
145,Bleeding Surgeon,9/1/16 9:38,16295,Alcoholic,Soft Drink / Soda,http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg,Collins glass,NA,NA,4,Cranberry juice,1/2 glass
146,Blind Russian,9/1/16 10:00,14356,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg,Collins glass,NA,NA,1,Bailey's irish cream,3/4 oz
146,Blind Russian,9/1/16 10:00,14356,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg,Collins glass,NA,NA,2,Godiva liqueur,3/4 oz
146,Blind Russian,9/1/16 10:00,14356,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg,Collins glass,NA,NA,3,Kahlua,3/4 oz
146,Blind Russian,9/1/16 10:00,14356,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg,Collins glass,NA,NA,4,Butterscotch schnapps,1/2 oz
146,Blind Russian,9/1/16 10:00,14356,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg,Collins glass,NA,NA,5,Milk,"to fill
"
147,Bloody Maria,9/2/17 22:57,11112,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,Old-fashioned glass,NA,NA,1,Tequila,1 oz
147,Bloody Maria,9/2/17 22:57,11112,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,Old-fashioned glass,NA,NA,2,Tomato juice,2 oz
147,Bloody Maria,9/2/17 22:57,11112,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,Old-fashioned glass,NA,NA,3,Lemon juice,1 dash
147,Bloody Maria,9/2/17 22:57,11112,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,Old-fashioned glass,NA,NA,4,Tabasco sauce,1 dash
147,Bloody Maria,9/2/17 22:57,11112,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,Old-fashioned glass,NA,NA,5,Celery salt,1 dash
147,Bloody Maria,9/2/17 22:57,11112,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,Old-fashioned glass,NA,NA,6,Lemon,1 slice
148,Bloody Mary,8/18/15 15:09,11113,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uyquuu1439906954.jpg,Old-fashioned glass,Contemporary Classics,NA,1,Vodka,1 1/2 oz
148,Bloody Mary,8/18/15 15:09,11113,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uyquuu1439906954.jpg,Old-fashioned glass,Contemporary Classics,NA,2,Tomato juice,3 oz
148,Bloody Mary,8/18/15 15:09,11113,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uyquuu1439906954.jpg,Old-fashioned glass,Contemporary Classics,NA,3,Lemon juice,1 dash
148,Bloody Mary,8/18/15 15:09,11113,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uyquuu1439906954.jpg,Old-fashioned glass,Contemporary Classics,NA,4,Worcestershire sauce,1/2 tsp
148,Bloody Mary,8/18/15 15:09,11113,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uyquuu1439906954.jpg,Old-fashioned glass,Contemporary Classics,NA,5,Tabasco sauce,2-3 drops
148,Bloody Mary,8/18/15 15:09,11113,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uyquuu1439906954.jpg,Old-fashioned glass,Contemporary Classics,NA,6,Lime,1 wedge
149,Blue Lagoon,9/2/17 22:58,11117,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vak0e51504389504.jpg,Highball glass,NA,NA,1,Vodka,1 oz
149,Blue Lagoon,9/2/17 22:58,11117,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vak0e51504389504.jpg,Highball glass,NA,NA,2,Blue Curacao,1 oz
149,Blue Lagoon,9/2/17 22:58,11117,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vak0e51504389504.jpg,Highball glass,NA,NA,3,Lemonade,"
"
149,Blue Lagoon,9/2/17 22:58,11117,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vak0e51504389504.jpg,Highball glass,NA,NA,4,Cherry,"
"
150,Blue Margarita,8/18/15 14:51,11118,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qtvvyq1439905913.jpg,Cocktail glass,NA,NA,1,Tequila,1 1/2 oz
150,Blue Margarita,8/18/15 14:51,11118,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qtvvyq1439905913.jpg,Cocktail glass,NA,NA,2,Blue Curacao,1 oz
150,Blue Margarita,8/18/15 14:51,11118,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qtvvyq1439905913.jpg,Cocktail glass,NA,NA,3,Lime juice,1 oz
150,Blue Margarita,8/18/15 14:51,11118,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qtvvyq1439905913.jpg,Cocktail glass,NA,NA,4,Salt,Coarse
151,Blue Mountain,9/2/15 17:04,11119,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsxssp1441209853.jpg,Old-fashioned glass,NA,NA,1,Añejo rum,1 1/2 oz
151,Blue Mountain,9/2/15 17:04,11119,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsxssp1441209853.jpg,Old-fashioned glass,NA,NA,2,Tia maria,1/2 oz
151,Blue Mountain,9/2/15 17:04,11119,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsxssp1441209853.jpg,Old-fashioned glass,NA,NA,3,Vodka,1/2 oz
151,Blue Mountain,9/2/15 17:04,11119,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsxssp1441209853.jpg,Old-fashioned glass,NA,NA,4,Orange juice,1 oz
151,Blue Mountain,9/2/15 17:04,11119,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsxssp1441209853.jpg,Old-fashioned glass,NA,NA,5,Lemon juice,1 tsp
152,Bluebird,9/2/15 17:06,11120,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vxypsq1441209971.jpg,Cocktail glass,NA,NA,1,Gin,1 1/2 oz
152,Bluebird,9/2/15 17:06,11120,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vxypsq1441209971.jpg,Cocktail glass,NA,NA,2,Triple sec,1/2 oz
152,Bluebird,9/2/15 17:06,11120,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vxypsq1441209971.jpg,Cocktail glass,NA,NA,3,Blue Curacao,1/2 oz
152,Bluebird,9/2/15 17:06,11120,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vxypsq1441209971.jpg,Cocktail glass,NA,NA,4,Bitters,2 dashes
152,Bluebird,9/2/15 17:06,11120,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vxypsq1441209971.jpg,Cocktail glass,NA,NA,5,Maraschino cherry,1
152,Bluebird,9/2/15 17:06,11120,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vxypsq1441209971.jpg,Cocktail glass,NA,NA,6,Lemon peel,1 twist of
153,Bob Marley,10/22/16 13:51,13395,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,Shot glass,NA,NA,1,Midori melon liqueur,1/2 oz
153,Bob Marley,10/22/16 13:51,13395,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,Shot glass,NA,NA,2,Jägermeister,1/2 oz
153,Bob Marley,10/22/16 13:51,13395,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,Shot glass,NA,NA,3,Goldschlager,1/2 oz
154,Bobby Burns Cocktail,1/14/17 16:33,11121,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/km6se51484411608.jpg,Cocktail glass,NA,NA,1,Sweet Vermouth,1 1/2 oz
154,Bobby Burns Cocktail,1/14/17 16:33,11121,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/km6se51484411608.jpg,Cocktail glass,NA,NA,2,Scotch,1 1/2 oz
154,Bobby Burns Cocktail,1/14/17 16:33,11121,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/km6se51484411608.jpg,Cocktail glass,NA,NA,3,Benedictine,1 1/4 tsp
154,Bobby Burns Cocktail,1/14/17 16:33,11121,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/km6se51484411608.jpg,Cocktail glass,NA,NA,4,Lemon peel,1 twist of
155,Boomerang,9/2/17 22:59,11124,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,Cocktail glass,NA,NA,1,Gin,2 oz
155,Boomerang,9/2/17 22:59,11124,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,Cocktail glass,NA,NA,2,Dry Vermouth,1/2 oz
155,Boomerang,9/2/17 22:59,11124,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,Cocktail glass,NA,NA,3,Bitters,2 dashes
155,Boomerang,9/2/17 22:59,11124,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,Cocktail glass,NA,NA,4,Maraschino liqueur,1/2 tsp
155,Boomerang,9/2/17 22:59,11124,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,Cocktail glass,NA,NA,5,Maraschino cherry,1
156,Boozy Snickers Milkshake,9/7/17 12:36,17221,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,Mason jar,NA,NA,1,Vanilla Ice-Cream,3 cups
156,Boozy Snickers Milkshake,9/7/17 12:36,17221,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,Mason jar,NA,NA,2,Milk,1 cup
156,Boozy Snickers Milkshake,9/7/17 12:36,17221,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,Mason jar,NA,NA,3,Godiva liqueur,1/2 cup
156,Boozy Snickers Milkshake,9/7/17 12:36,17221,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,Mason jar,NA,NA,4,Whipped Cream,for topping
156,Boozy Snickers Milkshake,9/7/17 12:36,17221,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,Mason jar,NA,NA,5,caramel sauce,"4 tablespoons
"
156,Boozy Snickers Milkshake,9/7/17 12:36,17221,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,Mason jar,NA,NA,6,chocolate sauce,"4 tablespoons
"
156,Boozy Snickers Milkshake,9/7/17 12:36,17221,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,Mason jar,NA,NA,7,Mini-snickers bars,"15
"
157,Bora Bora,9/6/16 23:43,12572,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Highball glass,NA,NA,1,Pineapple juice,10 cl
157,Bora Bora,9/6/16 23:43,12572,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Highball glass,NA,NA,2,Passion fruit juice,6 cl
157,Bora Bora,9/6/16 23:43,12572,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Highball glass,NA,NA,3,Lemon juice,1 cl
157,Bora Bora,9/6/16 23:43,12572,Non alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Highball glass,NA,NA,4,Grenadine,1 cl
158,Boston Sidecar,9/2/17 16:26,11128,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qzs5d11504365962.jpg,Cocktail glass,NA,NA,1,Light rum,3/4 oz
158,Boston Sidecar,9/2/17 16:26,11128,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qzs5d11504365962.jpg,Cocktail glass,NA,NA,2,Brandy,3/4 oz
158,Boston Sidecar,9/2/17 16:26,11128,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qzs5d11504365962.jpg,Cocktail glass,NA,NA,3,Triple sec,3/4 oz
158,Boston Sidecar,9/2/17 16:26,11128,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qzs5d11504365962.jpg,Cocktail glass,NA,NA,4,Lime,Juice of 1/2
159,Boston Sour,9/2/17 16:28,11129,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Whiskey sour glass,NA,NA,1,Blended whiskey,2 oz
159,Boston Sour,9/2/17 16:28,11129,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Whiskey sour glass,NA,NA,2,Lemon,Juice of 1/2
159,Boston Sour,9/2/17 16:28,11129,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Whiskey sour glass,NA,NA,3,Powdered sugar,1 tsp
159,Boston Sour,9/2/17 16:28,11129,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Whiskey sour glass,NA,NA,4,Egg white,1
159,Boston Sour,9/2/17 16:28,11129,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Whiskey sour glass,NA,NA,5,Lemon,1 slice
159,Boston Sour,9/2/17 16:28,11129,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Whiskey sour glass,NA,NA,6,Cherry,1
160,Bourbon Sling,9/2/17 16:31,11146,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,Highball glass,NA,NA,1,Sugar,1 tsp superfine
160,Bourbon Sling,9/2/17 16:31,11146,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,Highball glass,NA,NA,2,Water,2 tsp
160,Bourbon Sling,9/2/17 16:31,11146,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,Highball glass,NA,NA,3,Lemon juice,1 oz
160,Bourbon Sling,9/2/17 16:31,11146,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,Highball glass,NA,NA,4,Bourbon,2 oz
160,Bourbon Sling,9/2/17 16:31,11146,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,Highball glass,NA,NA,5,Lemon peel,1 twist of
161,Bourbon Sour,9/2/17 16:31,11147,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/dms3io1504366318.jpg,Whiskey sour glass,NA,NA,1,Bourbon,2 oz
161,Bourbon Sour,9/2/17 16:31,11147,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/dms3io1504366318.jpg,Whiskey sour glass,NA,NA,2,Lemon juice,1 oz
161,Bourbon Sour,9/2/17 16:31,11147,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/dms3io1504366318.jpg,Whiskey sour glass,NA,NA,3,Sugar,1/2 tsp superfine
161,Bourbon Sour,9/2/17 16:31,11147,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/dms3io1504366318.jpg,Whiskey sour glass,NA,NA,4,Orange,1
161,Bourbon Sour,9/2/17 16:31,11147,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/dms3io1504366318.jpg,Whiskey sour glass,NA,NA,5,Maraschino cherry,1
162,Boxcar,9/2/17 16:32,11149,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/pwgtpa1504366376.jpg,Whiskey sour glass,NA,NA,1,Gin,1 1/2 oz
162,Boxcar,9/2/17 16:32,11149,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/pwgtpa1504366376.jpg,Whiskey sour glass,NA,NA,2,Triple sec,1 oz
162,Boxcar,9/2/17 16:32,11149,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/pwgtpa1504366376.jpg,Whiskey sour glass,NA,NA,3,Lemon juice,1 tsp
162,Boxcar,9/2/17 16:32,11149,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/pwgtpa1504366376.jpg,Whiskey sour glass,NA,NA,4,Grenadine,1/2 tsp
162,Boxcar,9/2/17 16:32,11149,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/pwgtpa1504366376.jpg,Whiskey sour glass,NA,NA,5,Egg white,1
163,Brain Fart,9/2/17 23:01,17120,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Punch bowl,NA,NA,1,Everclear,1 fifth
163,Brain Fart,9/2/17 23:01,17120,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Punch bowl,NA,NA,2,Vodka,1 fifth Smirnoff red label
163,Brain Fart,9/2/17 23:01,17120,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Punch bowl,NA,NA,3,Mountain Dew,2 L
163,Brain Fart,9/2/17 23:01,17120,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Punch bowl,NA,NA,4,Surge,2 L
163,Brain Fart,9/2/17 23:01,17120,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Punch bowl,NA,NA,5,Lemon juice,1 small bottle
163,Brain Fart,9/2/17 23:01,17120,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Punch bowl,NA,NA,6,Rum,1 pint
164,Brainteaser,4/28/16 18:54,13405,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/ruywtq1461866066.jpg,Shot Glass,NA,NA,1,Sambuca,30 ml white
164,Brainteaser,4/28/16 18:54,13405,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/ruywtq1461866066.jpg,Shot Glass,NA,NA,2,Erin Cream,30 ml
164,Brainteaser,4/28/16 18:54,13405,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/ruywtq1461866066.jpg,Shot Glass,NA,NA,3,Advocaat,5 ml
165,Bramble,9/2/17 18:15,17210,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/lvzl3r1504372526.jpg,Old-Fashioned glass,New Era Drinks,NA,1,Gin,4 cl
165,Bramble,9/2/17 18:15,17210,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/lvzl3r1504372526.jpg,Old-Fashioned glass,New Era Drinks,NA,2,lemon juice,1.5 cl
165,Bramble,9/2/17 18:15,17210,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/lvzl3r1504372526.jpg,Old-Fashioned glass,New Era Drinks,NA,3,Sugar syrup,1 cl
165,Bramble,9/2/17 18:15,17210,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/lvzl3r1504372526.jpg,Old-Fashioned glass,New Era Drinks,NA,4,Creme de Mure,1.5 cl
166,Brandon and Will's Coke Float,9/1/16 9:39,16447,Alcoholic,Soft Drink / Soda,http://www.thecocktaildb.com/images/media/drink/xspxyr1472719185.jpg,Beer mug,NA,NA,1,Vanilla ice-cream,2 scoops
166,Brandon and Will's Coke Float,9/1/16 9:39,16447,Alcoholic,Soft Drink / Soda,http://www.thecocktaildb.com/images/media/drink/xspxyr1472719185.jpg,Beer mug,NA,NA,2,Coca-Cola,1 can
166,Brandon and Will's Coke Float,9/1/16 9:39,16447,Alcoholic,Soft Drink / Soda,http://www.thecocktaildb.com/images/media/drink/xspxyr1472719185.jpg,Beer mug,NA,NA,3,Bourbon,2 oz
167,Brandy Alexander,1/2/17 20:09,11016,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tvqxvr1483387746.jpg,Cocktail glass,NA,NA,1,Brandy,1 oz
167,Brandy Alexander,1/2/17 20:09,11016,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tvqxvr1483387746.jpg,Cocktail glass,NA,NA,2,Creme de Cacao,1 oz white
167,Brandy Alexander,1/2/17 20:09,11016,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tvqxvr1483387746.jpg,Cocktail glass,NA,NA,3,Light cream,1 oz
167,Brandy Alexander,1/2/17 20:09,11016,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tvqxvr1483387746.jpg,Cocktail glass,NA,NA,4,Nutmeg,"
"
168,Brandy Cobbler,8/13/15 12:37,11157,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtvutr1439465836.jpg,Old-fashioned glass,NA,NA,1,Sugar,1 tsp superfine
168,Brandy Cobbler,8/13/15 12:37,11157,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtvutr1439465836.jpg,Old-fashioned glass,NA,NA,2,Club soda,3 oz
168,Brandy Cobbler,8/13/15 12:37,11157,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtvutr1439465836.jpg,Old-fashioned glass,NA,NA,3,Lemon,1
168,Brandy Cobbler,8/13/15 12:37,11157,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtvutr1439465836.jpg,Old-fashioned glass,NA,NA,4,Brandy,2 oz
168,Brandy Cobbler,8/13/15 12:37,11157,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtvutr1439465836.jpg,Old-fashioned glass,NA,NA,5,Maraschino cherry,1
168,Brandy Cobbler,8/13/15 12:37,11157,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vtvutr1439465836.jpg,Old-fashioned glass,NA,NA,6,Orange,1
169,Brandy Flip,9/2/17 16:34,11164,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,Whiskey sour glass,NA,NA,1,Brandy,2 oz
169,Brandy Flip,9/2/17 16:34,11164,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,Whiskey sour glass,NA,NA,2,Egg,1 whole
169,Brandy Flip,9/2/17 16:34,11164,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,Whiskey sour glass,NA,NA,3,Sugar,1 tsp superfine
169,Brandy Flip,9/2/17 16:34,11164,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,Whiskey sour glass,NA,NA,4,Light cream,1/2 oz
169,Brandy Flip,9/2/17 16:34,11164,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,Whiskey sour glass,NA,NA,5,Nutmeg,1/8 tsp grated
170,Brandy Sour,9/2/17 16:35,11170,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tu0mts1504366540.jpg,Whiskey sour glass,NA,NA,1,Brandy,2 oz
170,Brandy Sour,9/2/17 16:35,11170,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tu0mts1504366540.jpg,Whiskey sour glass,NA,NA,2,Lemon,Juice of 1/2
170,Brandy Sour,9/2/17 16:35,11170,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tu0mts1504366540.jpg,Whiskey sour glass,NA,NA,3,Powdered sugar,1/2 tsp
170,Brandy Sour,9/2/17 16:35,11170,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tu0mts1504366540.jpg,Whiskey sour glass,NA,NA,4,Lemon,1/2 slice
170,Brandy Sour,9/2/17 16:35,11170,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tu0mts1504366540.jpg,Whiskey sour glass,NA,NA,5,Cherry,1
171,Brave Bull Shooter,9/8/16 15:23,13068,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/yrtypx1473344625.jpg,Shot glass,NA,NA,1,Tequila,1/2 oz
171,Brave Bull Shooter,9/8/16 15:23,13068,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/yrtypx1473344625.jpg,Shot glass,NA,NA,2,Tabasco sauce,1/2 oz
172,Bruce's Puce,9/8/16 15:22,13066,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/svsvqv1473344558.jpg,Shot glass,NA,NA,1,Grenadine,"
"
